,Año,Clave_Ent,Entidad,Cve. Municipio,Municipio,Tipo de delito,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
269487,2016,16,Michoacán de Ocampo,16036,Huandacareo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
269585,2016,16,Michoacán de Ocampo,16037,Huaniqueo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
269683,2016,16,Michoacán de Ocampo,16038,Huetamo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
269781,2016,16,Michoacán de Ocampo,16039,Huiramba,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
269879,2016,16,Michoacán de Ocampo,16040,Indaparapeo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
269977,2016,16,Michoacán de Ocampo,16041,Irimbo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
270075,2016,16,Michoacán de Ocampo,16042,Ixtlán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
270173,2016,16,Michoacán de Ocampo,16043,Jacona,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
270271,2016,16,Michoacán de Ocampo,16044,Jiménez,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
270369,2016,16,Michoacán de Ocampo,16045,Jiquilpan,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
270467,2016,16,Michoacán de Ocampo,16046,Juárez,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
270565,2016,16,Michoacán de Ocampo,16047,Jungapeo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
270663,2016,16,Michoacán de Ocampo,16048,Lagunillas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
270761,2016,16,Michoacán de Ocampo,16049,Madero,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
270859,2016,16,Michoacán de Ocampo,16050,Maravatío,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
270957,2016,16,Michoacán de Ocampo,16051,Marcos Castellanos,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
271055,2016,16,Michoacán de Ocampo,16052,Lázaro Cárdenas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
271153,2016,16,Michoacán de Ocampo,16053,Morelia,Corrupción de menores,0,0,0,1,4,3,1.0,1.0,0.0,2.0,0.0,0.0
271251,2016,16,Michoacán de Ocampo,16054,Morelos,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
271349,2016,16,Michoacán de Ocampo,16055,Múgica,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
271447,2016,16,Michoacán de Ocampo,16056,Nahuatzen,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
271545,2016,16,Michoacán de Ocampo,16057,Nocupétaro,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
271643,2016,16,Michoacán de Ocampo,16058,Nuevo Parangaricutiro,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
271741,2016,16,Michoacán de Ocampo,16059,Nuevo Urecho,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
271839,2016,16,Michoacán de Ocampo,16060,Numarán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
271937,2016,16,Michoacán de Ocampo,16061,Ocampo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272035,2016,16,Michoacán de Ocampo,16062,Pajacuarán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272133,2016,16,Michoacán de Ocampo,16063,Panindícuaro,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272231,2016,16,Michoacán de Ocampo,16064,Parácuaro,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272329,2016,16,Michoacán de Ocampo,16065,Paracho,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272427,2016,16,Michoacán de Ocampo,16066,Pátzcuaro,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272525,2016,16,Michoacán de Ocampo,16067,Penjamillo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272623,2016,16,Michoacán de Ocampo,16068,Peribán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272721,2016,16,Michoacán de Ocampo,16069,La Piedad,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272819,2016,16,Michoacán de Ocampo,16070,Purépero,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
272917,2016,16,Michoacán de Ocampo,16071,Puruándiro,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
273015,2016,16,Michoacán de Ocampo,16072,Queréndaro,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
273113,2016,16,Michoacán de Ocampo,16073,Quiroga,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
273211,2016,16,Michoacán de Ocampo,16074,Cojumatlán de Régules,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
273309,2016,16,Michoacán de Ocampo,16075,Los Reyes,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
273407,2016,16,Michoacán de Ocampo,16076,Sahuayo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
273505,2016,16,Michoacán de Ocampo,16077,San Lucas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
273603,2016,16,Michoacán de Ocampo,16078,Santa Ana Maya,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
273701,2016,16,Michoacán de Ocampo,16079,Salvador Escalante,Corrupción de menores,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0
273799,2016,16,Michoacán de Ocampo,16080,Senguio,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
273897,2016,16,Michoacán de Ocampo,16081,Susupuato,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
273995,2016,16,Michoacán de Ocampo,16082,Tacámbaro,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
274093,2016,16,Michoacán de Ocampo,16083,Tancítaro,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
274191,2016,16,Michoacán de Ocampo,16084,Tangamandapio,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
274289,2016,16,Michoacán de Ocampo,16085,Tangancícuaro,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
274387,2016,16,Michoacán de Ocampo,16086,Tanhuato,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
274485,2016,16,Michoacán de Ocampo,16087,Taretan,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
274583,2016,16,Michoacán de Ocampo,16088,Tarímbaro,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
274681,2016,16,Michoacán de Ocampo,16089,Tepalcatepec,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
274779,2016,16,Michoacán de Ocampo,16090,Tingambato,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
274877,2016,16,Michoacán de Ocampo,16091,Tingüindín,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
274975,2016,16,Michoacán de Ocampo,16092,Tiquicheo de Nicolás Romero,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
275073,2016,16,Michoacán de Ocampo,16093,Tlalpujahua,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
275171,2016,16,Michoacán de Ocampo,16094,Tlazazalca,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
275269,2016,16,Michoacán de Ocampo,16095,Tocumbo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
275367,2016,16,Michoacán de Ocampo,16096,Tumbiscatío,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
275465,2016,16,Michoacán de Ocampo,16097,Turicato,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
275563,2016,16,Michoacán de Ocampo,16098,Tuxpan,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
275661,2016,16,Michoacán de Ocampo,16099,Tuzantla,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
275759,2016,16,Michoacán de Ocampo,16100,Tzintzuntzan,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
275857,2016,16,Michoacán de Ocampo,16101,Tzitzio,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
275955,2016,16,Michoacán de Ocampo,16102,Uruapan,Corrupción de menores,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
276053,2016,16,Michoacán de Ocampo,16103,Venustiano Carranza,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
276151,2016,16,Michoacán de Ocampo,16104,Villamar,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
276249,2016,16,Michoacán de Ocampo,16105,Vista Hermosa,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
276347,2016,16,Michoacán de Ocampo,16106,Yurécuaro,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
276445,2016,16,Michoacán de Ocampo,16107,Zacapu,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
276543,2016,16,Michoacán de Ocampo,16108,Zamora,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
276641,2016,16,Michoacán de Ocampo,16109,Zináparo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
276739,2016,16,Michoacán de Ocampo,16110,Zinapécuaro,Corrupción de menores,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
276837,2016,16,Michoacán de Ocampo,16111,Ziracuaretiro,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
276935,2016,16,Michoacán de Ocampo,16112,Zitácuaro,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
277033,2016,16,Michoacán de Ocampo,16113,José Sixto Verduzco,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
277131,2016,17,Morelos,17001,Amacuzac,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
277229,2016,17,Morelos,17002,Atlatlahucan,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
277327,2016,17,Morelos,17003,Axochiapan,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
277425,2016,17,Morelos,17004,Ayala,Corrupción de menores,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
277523,2016,17,Morelos,17005,Coatlán del Río,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
277621,2016,17,Morelos,17006,Cuautla,Corrupción de menores,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
277719,2016,17,Morelos,17007,Cuernavaca,Corrupción de menores,0,1,3,2,0,0,1.0,0.0,1.0,2.0,1.0,2.0
277817,2016,17,Morelos,17008,Emiliano Zapata,Corrupción de menores,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
277915,2016,17,Morelos,17009,Huitzilac,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
278013,2016,17,Morelos,17010,Jantetelco,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
278111,2016,17,Morelos,17011,Jiutepec,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0
278209,2016,17,Morelos,17012,Jojutla,Corrupción de menores,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
278307,2016,17,Morelos,17013,Jonacatepec de Leandro Valle,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
278405,2016,17,Morelos,17014,Mazatepec,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
278503,2016,17,Morelos,17015,Miacatlán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
278601,2016,17,Morelos,17016,Ocuituco,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
278699,2016,17,Morelos,17017,Puente de Ixtla,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
278797,2016,17,Morelos,17018,Temixco,Corrupción de menores,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0
278895,2016,17,Morelos,17019,Tepalcingo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
278993,2016,17,Morelos,17020,Tepoztlán,Corrupción de menores,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
279091,2016,17,Morelos,17021,Tetecala,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
279189,2016,17,Morelos,17022,Tetela del Volcán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
279287,2016,17,Morelos,17023,Tlalnepantla,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
279385,2016,17,Morelos,17024,Tlaltizapán de Zapata,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
279483,2016,17,Morelos,17025,Tlaquiltenango,Corrupción de menores,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
279581,2016,17,Morelos,17026,Tlayacapan,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
279679,2016,17,Morelos,17027,Totolapan,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
279777,2016,17,Morelos,17028,Xochitepec,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
279875,2016,17,Morelos,17029,Yautepec,Corrupción de menores,0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0
279973,2016,17,Morelos,17030,Yecapixtla,Corrupción de menores,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
280071,2016,17,Morelos,17031,Zacatepec,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
280169,2016,17,Morelos,17032,Zacualpan de Amilpas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
280267,2016,17,Morelos,17033,Temoac,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
280365,2016,18,Nayarit,18001,Acaponeta,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
280463,2016,18,Nayarit,18002,Ahuacatlán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
280561,2016,18,Nayarit,18003,Amatlán de Cañas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
280659,2016,18,Nayarit,18004,Compostela,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
280757,2016,18,Nayarit,18005,Huajicori,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
280855,2016,18,Nayarit,18006,Ixtlán del Río,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
280953,2016,18,Nayarit,18007,Jala,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
281051,2016,18,Nayarit,18008,Xalisco,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
281149,2016,18,Nayarit,18009,Del Nayar,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
281247,2016,18,Nayarit,18010,Rosamorada,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
281345,2016,18,Nayarit,18011,Ruíz,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
281443,2016,18,Nayarit,18012,San Blas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
281541,2016,18,Nayarit,18013,San Pedro Lagunillas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
281639,2016,18,Nayarit,18014,Santa María del Oro,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
281737,2016,18,Nayarit,18015,Santiago Ixcuintla,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
281835,2016,18,Nayarit,18016,Tecuala,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
281933,2016,18,Nayarit,18017,Tepic,Corrupción de menores,3,0,2,1,3,3,1.0,2.0,1.0,2.0,1.0,0.0
282031,2016,18,Nayarit,18018,Tuxpan,Corrupción de menores,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
282129,2016,18,Nayarit,18019,La Yesca,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
282227,2016,18,Nayarit,18020,Bahía de Banderas,Corrupción de menores,0,0,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
282325,2016,19,Nuevo León,19001,Abasolo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
282423,2016,19,Nuevo León,19002,Agualeguas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
282521,2016,19,Nuevo León,19003,Los Aldamas,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
282619,2016,19,Nuevo León,19004,Allende,Corrupción de menores,0,0,0,1,0,0,1.0,0.0,2.0,0.0,0.0,0.0
282717,2016,19,Nuevo León,19005,Anáhuac,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
282815,2016,19,Nuevo León,19006,Apodaca,Corrupción de menores,0,2,3,0,3,1,2.0,1.0,1.0,2.0,0.0,0.0
282913,2016,19,Nuevo León,19007,Aramberri,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
283011,2016,19,Nuevo León,19008,Bustamante,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
283109,2016,19,Nuevo León,19009,Cadereyta Jiménez,Corrupción de menores,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
283207,2016,19,Nuevo León,19010,El Carmen,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
283305,2016,19,Nuevo León,19011,Cerralvo,Corrupción de menores,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
283403,2016,19,Nuevo León,19012,Ciénega de Flores,Corrupción de menores,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0
283501,2016,19,Nuevo León,19013,China,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
283599,2016,19,Nuevo León,19014,Doctor Arroyo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0
283697,2016,19,Nuevo León,19015,Doctor Coss,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
283795,2016,19,Nuevo León,19016,Doctor González,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
283893,2016,19,Nuevo León,19017,Galeana,Corrupción de menores,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
283991,2016,19,Nuevo León,19018,García,Corrupción de menores,1,1,1,2,1,2,1.0,0.0,2.0,2.0,0.0,1.0
284089,2016,19,Nuevo León,19019,San Pedro Garza García,Corrupción de menores,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,1.0
284187,2016,19,Nuevo León,19020,General Bravo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
284285,2016,19,Nuevo León,19021,General Escobedo,Corrupción de menores,1,2,2,3,3,2,0.0,1.0,1.0,0.0,2.0,1.0
284383,2016,19,Nuevo León,19022,General Terán,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
284481,2016,19,Nuevo León,19023,General Treviño,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
284579,2016,19,Nuevo León,19024,General Zaragoza,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
284677,2016,19,Nuevo León,19025,General Zuazua,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
284775,2016,19,Nuevo León,19026,Guadalupe,Corrupción de menores,3,7,1,3,1,2,2.0,2.0,1.0,0.0,1.0,1.0
284873,2016,19,Nuevo León,19027,Los Herreras,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
284971,2016,19,Nuevo León,19028,Higueras,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
285069,2016,19,Nuevo León,19029,Hualahuises,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
285167,2016,19,Nuevo León,19030,Iturbide,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
285265,2016,19,Nuevo León,19031,Juárez,Corrupción de menores,1,1,0,2,1,2,0.0,3.0,0.0,0.0,1.0,1.0
285363,2016,19,Nuevo León,19032,Lampazos de Naranjo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
285461,2016,19,Nuevo León,19033,Linares,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0
285559,2016,19,Nuevo León,19034,Marín,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
285657,2016,19,Nuevo León,19035,Melchor Ocampo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
285755,2016,19,Nuevo León,19036,Mier y Noriega,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
285853,2016,19,Nuevo León,19037,Mina,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
285951,2016,19,Nuevo León,19038,Montemorelos,Corrupción de menores,0,0,0,1,0,0,0.0,0.0,0.0,0.0,2.0,0.0
286049,2016,19,Nuevo León,19039,Monterrey,Corrupción de menores,3,5,3,6,4,2,4.0,1.0,1.0,2.0,1.0,7.0
286147,2016,19,Nuevo León,19040,Parás,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
286245,2016,19,Nuevo León,19041,Pesquería,Corrupción de menores,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
286343,2016,19,Nuevo León,19042,Los Ramones,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
286441,2016,19,Nuevo León,19043,Rayones,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
286539,2016,19,Nuevo León,19044,Sabinas Hidalgo,Corrupción de menores,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
286637,2016,19,Nuevo León,19045,Salinas Victoria,Corrupción de menores,0,1,0,1,0,1,1.0,0.0,1.0,0.0,0.0,0.0
286735,2016,19,Nuevo León,19046,San Nicolás de los Garza,Corrupción de menores,1,1,2,3,3,1,0.0,2.0,0.0,3.0,0.0,1.0
286833,2016,19,Nuevo León,19047,Hidalgo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
286931,2016,19,Nuevo León,19048,Santa Catarina,Corrupción de menores,2,0,0,0,0,2,1.0,2.0,0.0,0.0,1.0,0.0
287029,2016,19,Nuevo León,19049,Santiago,Corrupción de menores,0,0,1,0,1,0,1.0,0.0,0.0,1.0,0.0,2.0
287127,2016,19,Nuevo León,19050,Vallecillo,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
287225,2016,19,Nuevo León,19051,Villaldama,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
287323,2016,20,Oaxaca,20002,Acatlán de Pérez Figueroa,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
287421,2016,20,Oaxaca,20014,Ciudad Ixtepec,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
287519,2016,20,Oaxaca,20039,Heroica Ciudad de Huajuapan de León,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
287617,2016,20,Oaxaca,20041,Huautla de Jiménez,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
287715,2016,20,Oaxaca,20043,Heroica Ciudad de Juchitán de Zaragoza,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
287813,2016,20,Oaxaca,20044,Loma Bonita,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
287911,2016,20,Oaxaca,20057,Matías Romero Avendaño,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
288009,2016,20,Oaxaca,20059,Miahuatlán de Porfirio Díaz,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
288107,2016,20,Oaxaca,20067,Oaxaca de Juárez,Corrupción de menores,1,0,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
288205,2016,20,Oaxaca,20068,Ocotlán de Morelos,Corrupción de menores,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
